time_s layer hot_radius_m alpha_avg alpha_min gas_kg_s gas_kg_m2_s h_W_m2_K Ts_max_C recession_m killed_for_next_step
  0.51500000E+01 ****   0.66714688E-01   0.98939681E+00   0.98939681E+00   0.28666625E-07   0.49238831E-02   0.99218337E+03   0.53007316E+03   0.29236433E-03  0
  0.52000000E+01 ****   0.66714688E-01   0.98940805E+00   0.98940805E+00   0.27652736E-07   0.47497338E-02   0.99245774E+03   0.52647899E+03   0.29639175E-03  0
  0.52500000E+01 ****   0.66714688E-01   0.98941880E+00   0.98941880E+00   0.26686825E-07   0.45838256E-02   0.99271928E+03   0.52297018E+03   0.30042852E-03  0
  0.53000000E+01 ****   0.66714688E-01   0.98942912E+00   0.98942912E+00   0.25766024E-07   0.44256655E-02   0.99296872E+03   0.51954306E+03   0.30447441E-03  0
  0.53500000E+01 ****   0.66714688E-01   0.98943904E+00   0.98943904E+00   0.24887671E-07   0.42747964E-02   0.99320679E+03   0.51619421E+03   0.30852919E-03  0
  0.54000000E+01 ****   0.66714688E-01   0.98944852E+00   0.98944852E+00   0.24049297E-07   0.41307941E-02   0.99343413E+03   0.51292042E+03   0.31259265E-03  0
  0.54500000E+01 ****   0.66714688E-01   0.98945764E+00   0.98945764E+00   0.23248605E-07   0.39932645E-02   0.99365134E+03   0.50971865E+03   0.31666456E-03  0
  0.55000000E+01 ****   0.66714688E-01   0.98946640E+00   0.98946640E+00   0.22483461E-07   0.38618406E-02   0.99385900E+03   0.50658607E+03   0.32074474E-03  0
  0.55500000E+01 ****   0.66714688E-01   0.98947480E+00   0.98947480E+00   0.21751877E-07   0.37361811E-02   0.99405763E+03   0.50351999E+03   0.32483299E-03  0
  0.56000000E+01 ****   0.66714688E-01   0.98948291E+00   0.98948291E+00   0.21051999E-07   0.36159675E-02   0.99424773E+03   0.50051790E+03   0.32892913E-03  0
  0.56500000E+01 ****   0.66714688E-01   0.98949072E+00   0.98949072E+00   0.20382099E-07   0.35009030E-02   0.99442976E+03   0.49757741E+03   0.33303298E-03  0
  0.57000000E+01 ****   0.66714688E-01   0.98949820E+00   0.98949820E+00   0.19740561E-07   0.33907101E-02   0.99460414E+03   0.49469626E+03   0.33714438E-03  0
  0.57500000E+01 ****   0.66714688E-01   0.98950544E+00   0.98950544E+00   0.19125876E-07   0.32851297E-02   0.99477128E+03   0.49187232E+03   0.34126315E-03  0
  0.58000000E+01 ****   0.66714688E-01   0.98951238E+00   0.98951238E+00   0.18536633E-07   0.31839191E-02   0.99493155E+03   0.48910357E+03   0.34538915E-03  0
  0.58500000E+01 ****   0.66714688E-01   0.98951912E+00   0.98951912E+00   0.17971508E-07   0.30868512E-02   0.99508531E+03   0.48638810E+03   0.34952222E-03  0
  0.59000000E+01 ****   0.66714688E-01   0.98952559E+00   0.98952559E+00   0.17429264E-07   0.29937134E-02   0.99523289E+03   0.48372409E+03   0.35366221E-03  0
  0.59500000E+01 ****   0.66714688E-01   0.98953182E+00   0.98953182E+00   0.16908737E-07   0.29043058E-02   0.99537460E+03   0.48110981E+03   0.35780899E-03  0
  0.60000000E+01 ****   0.66714688E-01   0.98953789E+00   0.98953789E+00   0.16408838E-07   0.28184414E-02   0.99551074E+03   0.47854362E+03   0.36196242E-03  0
  0.60500000E+01 ****   0.66714688E-01   0.98954371E+00   0.98954371E+00   0.15928542E-07   0.27359440E-02   0.99564157E+03   0.47602396E+03   0.36612236E-03  0
  0.61000000E+01 ****   0.66714688E-01   0.98954934E+00   0.98954934E+00   0.15466886E-07   0.26566483E-02   0.99576735E+03   0.47354934E+03   0.37028870E-03  0
  0.61500000E+01 ****   0.66714688E-01   0.98955476E+00   0.98955476E+00   0.15022964E-07   0.25803987E-02   0.99588834E+03   0.47111834E+03   0.37446131E-03  0
  0.62000000E+01 ****   0.66714688E-01   0.98956004E+00   0.98956004E+00   0.14595924E-07   0.25070487E-02   0.99600475E+03   0.46872961E+03   0.37864008E-03  0
  0.62500000E+01 ****   0.66714688E-01   0.98956510E+00   0.98956510E+00   0.14184962E-07   0.24364604E-02   0.99611680E+03   0.46638186E+03   0.38282488E-03  0
  0.63000000E+01 ****   0.66714688E-01   0.98957002E+00   0.98957002E+00   0.13789322E-07   0.23685037E-02   0.99622470E+03   0.46407386E+03   0.38701561E-03  0
  0.63500000E+01 ****   0.66714688E-01   0.98957479E+00   0.98957479E+00   0.13408288E-07   0.23030560E-02   0.99632864E+03   0.46180441E+03   0.39121216E-03  0
  0.64000000E+01 ****   0.66714688E-01   0.98957941E+00   0.98957941E+00   0.13041187E-07   0.22400015E-02   0.99642880E+03   0.45957241E+03   0.39541442E-03  0
  0.64500000E+01 ****   0.66714688E-01   0.98958388E+00   0.98958388E+00   0.12687385E-07   0.21792310E-02   0.99652535E+03   0.45737676E+03   0.39962231E-03  0
  0.65000000E+01 ****   0.66714688E-01   0.98958820E+00   0.98958820E+00   0.12346278E-07   0.21206413E-02   0.99661845E+03   0.45521643E+03   0.40383571E-03  0
  0.65500000E+01 ****   0.66714688E-01   0.98959240E+00   0.98959240E+00   0.12017298E-07   0.20641346E-02   0.99670826E+03   0.45309043E+03   0.40805454E-03  0
  0.66000000E+01 ****   0.66714688E-01   0.98959646E+00   0.98959646E+00   0.11699908E-07   0.20096186E-02   0.99679492E+03   0.45099782E+03   0.41227870E-03  0
  0.66500000E+01 ****   0.66714688E-01   0.98960042E+00   0.98960042E+00   0.11393599E-07   0.19570057E-02   0.99687856E+03   0.44893766E+03   0.41650810E-03  0
  0.67000000E+01 ****   0.66714688E-01   0.98960423E+00   0.98960423E+00   0.11097886E-07   0.19062131E-02   0.99695933E+03   0.44690910E+03   0.42074267E-03  0
  0.67500000E+01 ****   0.66714688E-01   0.98960796E+00   0.98960796E+00   0.10812314E-07   0.18571622E-02   0.99703734E+03   0.44491129E+03   0.42498230E-03  0
  0.68000000E+01 ****   0.66714688E-01   0.98961157E+00   0.98961157E+00   0.10536449E-07   0.18097786E-02   0.99711271E+03   0.44294341E+03   0.42922693E-03  0
  0.68500000E+01 ****   0.66714688E-01   0.98961508E+00   0.98961508E+00   0.10269880E-07   0.17639916E-02   0.99718556E+03   0.44100469E+03   0.43347647E-03  0
  0.69000000E+01 ****   0.66714688E-01   0.98961848E+00   0.98961848E+00   0.10012215E-07   0.17197343E-02   0.99725598E+03   0.43909439E+03   0.43773085E-03  0
  0.69500000E+01 ****   0.66714688E-01   0.98962179E+00   0.98962179E+00   0.97630851E-08   0.16769428E-02   0.99732407E+03   0.43721178E+03   0.44198999E-03  0
  0.70000000E+01 ****   0.66714688E-01   0.98962501E+00   0.98962501E+00   0.95221380E-08   0.16355569E-02   0.99738994E+03   0.43535616E+03   0.44625382E-03  0
